comment
"Video như Lồn‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍g đèn sáng chói , ôi thật lung linh, tuyệt vời!!! Hay! Quả thật là một video vô cùng cảm động, vô cùng ý nghĩa, đã lâu lắm rồi tôi chưa được thấy một status mang đậm tính nhân văn như thế này. Xin chân thành cảm ơn vì đã cho tôi được thấy, được video này, cảm ơn Mark Zuckerberg, người đồng sáng lập ra Facebook, cảm ơn cha mẹ, ông bà tổ tiên của ông và cả nước Mĩ vì đã sinh ra và đào tạo ra một con người xuất sắc như thế này. Để tôi được thấy video này cũng phải gửi lời cảm ơn đến Bill Gates, người đồng sáng lập ra Microsoft Windows XP, cảm ơn cha mẹ ông cũng như người vợ yêu quý của ông, cảm ơn Donald Trump, vị tổng thống nước Mỹ, cảm ơn nhà nước Liên Xô cũ đã giúp Việt Nam xây dựng thành công đập thủy điện Hòa Bình và mang điện đến cho chúng tôi thắp sáng, nấu cơm cũng như sạc điện thoại để chạy ứng dụng Facebook để xem video này, cảm ơn cha mẹ đã sinh ra tôi, nuôi dưỡng tôi, cho tôi được đến trường, cảm ơn các bậc thầy cô giáo đã dạy tôi biết chữ, viết văn làm toán, dạy tôi nên người như ngày hôm nay, cảm ơn thượng đế đã ban cho tôi một đôi mắt sáng để tôi có thể nhìn xem video này, cảm ơn đến Moắc Xoen đã nghiên cứu và tìm ra sóng điện từ, và với bước sóng ngắn có bước sóng lam đa từ 10m - 100m, tần số từ 100Hz đã mang dữ liệu cho video được truyền đi xa hơn. Cảm ơn vụ nổ BigBang đã tạo ra Trái Đất, cảm ơn mẹ thiên nhiên đã ban cho Trái Đất khung cảnh này, cảm ơn tất cả những loài cây trên Trái Đất đã quang hợp lọc không khí để con người có thể hít thở và sống được như ngày hôm nay, cảm ơn Mặt Trời đã soi sáng Trái Đất, giúp cây cối quang hợp và giúp nước bốc hơi tạo thành một chu kì thời tiết như ngày hôm nay, cảm ơn Trái Đất đã rạo ra trọng lực giúp tôi có thể ngồi yên mà xem video này. Cảm ơn ông cha ta đã anh dũng hi sinh để mang lại chiến thắng vẽ vang, cảm ơn Bác Hồ vĩ đại của chúng ta, cảm ơn Đảng, cảm ơn nhà nước, cảm ơn các tổ chức và các cơ quan ban ngành đoàn thể, cảm ơn các cấp lãnh đạo đã lèo lái con thuyền xã hội chủ nghĩa.Cảm ơn đại tướng Võ Nguyên Giáp, vị đại tướng đầu tiên của Việt Nam. Cảm ơn Nữ Oa nương nương, quan âm Bồ Tát và Phật Tổ Như Lai đã cứu khổ chúng sinh. Video này thật ý nghĩa, làm sao để tôi cảm ơn hết được đây, cảm ơn những lập trình viên và nhà phát triển đã tạo ra Laban Key giúp tôi có thể gõ comment này để cảm ơn mọi người, cảm ơn những bạn rảnh háng đã bỏ thời gian quý báu của mình ra để đọc cái comment vớ vẩn, dài hơn Vạn Lý Trường Thành này. Cảm ơn chủ tus đã đăng cái status mang đầy ý nghĩa và đậm tính nhân văn này. Xin cảm ơn tất cả mn và 1 lần nữa cảm ơn vì đọc nó :))"
Thích cách anh ấy gẩy đàn 😅😅
Sao ra đc màu đó zị ?
Edit màu mà hồi xưa t tin là thật
Ảo thế nhò.
Nguyễn Huy bữa nào làm cho tui coi cái fen
Vip
Nguyen Tuan Anh
Tri Nguyen
Rimuku
Fan gensin nhìn vào và bảo con slime điện
Nguyễn Tuấn Mỹ ông thử đi
sịnnnn

Kỳ Đặng
Đỉnh chóp
Có  cái gì nhảy ra không bay??? Chưa dám xem
Khánh Phan quả thứ 2 nghệ đấy =))
Minh Nguyễn Quang
Ng Hoang Bao Chau thử đi m
Đỗ Trà Mi chủ shop
Sao lai có nhiều màu dc vậy?
Hoàng Khôi
Thề :)) mình cũng muốn vào rừng hoả vlin
Thạch Na

Video như Lồn‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍g
đàn cá ở dưới ;-;
Thành Dương
quen ko?
Thành Đinh
Con cá belike 🙏
Phan Kiềng
Ô nhiễm nước
Khanh Nguyen
"Đến con ếch nó còn biết dỗi,,thì đừng hỏi tạo sao tao biết dỗi nghe mầy Pun Ní 🤣🤣🤣"
Phạm Nhật Minh làm đc ko
Con cá dưới nước:
Về bảo trên hồ có khói đéo ai tin😇
Nguyễn Mai Chi làm hơi
Đẹp nha
Nhìn mê gì đâu á
Nobody phổi anh ấy đang vang xin💀🙏🙏🙏
A hok ăn cơm buổi tối đâu
Lê Đức làm thử đii🤣
Vo Nguyen Anh Minh
Trần Phương Ly  m làm quả nghệ như này
Trang Gumy
Mai Diệu Hương
Đến khi làm dcd mấy cái này thì phổi đã ko còn
Bảo Châuu
Ngg Huynh Anh  Nào bà học dc tuyệt kỹ này v=)
Òa
Mồm bát hương:))
Đôi khi hút cx là 1 nghệ thuật
Hoaa Thanhh đỉnh cao
Thanh Lam
Kim Linhđẹp vãi
Nguyễn Thị Hoài Tuyên thử
Trần Phước Huy đố làm đc
Đẹp nhưng độc 🥰
Hoàng Oanhh thử đi em
Bánh Mì Nướng nghệ cả vườn anh oiiii

VI Văn Đạt 😀😀
Đỗ BícH Nhi
"Video như Lồn‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍g đèn sáng chói , ôi thật lung linh, tuyệt vời!!! Hay! Quả thật là một video vô cùng cảm động, vô cùng ý nghĩa, đã lâu lắm rồi tôi chưa được thấy một status mang đậm tính nhân văn như thế này. Xin chân thành cảm ơn vì đã cho tôi được thấy, được video này, cảm ơn Mark Zuckerberg, người đồng sáng lập ra Facebook, cảm ơn cha mẹ, ông bà tổ tiên của ông và cả nước Mĩ vì đã sinh ra và đào tạo ra một con người xuất sắc như thế này. Để tôi được thấy video này cũng phải gửi lời cảm ơn đến Bill Gates, người đồng sáng lập ra Microsoft Windows XP, cảm ơn cha mẹ ông cũng như người vợ yêu quý của ông, cảm ơn Donald Trump, vị tổng thống nước Mỹ, cảm ơn nhà nước Liên Xô cũ đã giúp Việt Nam xây dựng thành công đập thủy điện Hòa Bình và mang điện đến cho chúng tôi thắp sáng, nấu cơm cũng như sạc điện thoại để chạy ứng dụng Facebook để xem video này, cảm ơn cha mẹ đã sinh ra tôi, nuôi dưỡng tôi, cho tôi được đến trường, cảm ơn các bậc thầy cô giáo đã dạy tôi biết chữ, viết văn làm toán, dạy tôi nên người như ngày hôm nay, cảm ơn thượng đế đã ban cho tôi một đôi mắt sáng để tôi có thể nhìn xem video này, cảm ơn đến Moắc Xoen đã nghiên cứu và tìm ra sóng điện từ, và với bước sóng ngắn có bước sóng lam đa từ 10m - 100m, tần số từ 100Hz đã mang dữ liệu cho video được truyền đi xa hơn. Cảm ơn vụ nổ BigBang đã tạo ra Trái Đất, cảm ơn mẹ thiên nhiên đã ban cho Trái Đất khung cảnh này, cảm ơn tất cả những loài cây trên Trái Đất đã quang hợp lọc không khí để con người có thể hít thở và sống được như ngày hôm nay, cảm ơn Mặt Trời đã soi sáng Trái Đất, giúp cây cối quang hợp và giúp nước bốc hơi tạo thành một chu kì thời tiết như ngày hôm nay, cảm ơn Trái Đất đã rạo ra trọng lực giúp tôi có thể ngồi yên mà xem video này. Cảm ơn ông cha ta đã anh dũng hi sinh để mang lại chiến thắng vẽ vang, cảm ơn Bác Hồ vĩ đại của chúng ta, cảm ơn Đảng, cảm ơn nhà nước, cảm ơn các tổ chức và các cơ quan ban ngành đoàn thể, cảm ơn các cấp lãnh đạo đã lèo lái con thuyền xã hội chủ nghĩa.Cảm ơn đại tướng Võ Nguyên Giáp, vị đại tướng đầu tiên của Việt Nam. Cảm ơn Nữ Oa nương nương, quan âm Bồ Tát và Phật Tổ Như Lai đã cứu khổ chúng sinh. Video này thật ý nghĩa, làm sao để tôi cảm ơn hết được đây, cảm ơn những lập trình viên và nhà phát triển đã tạo ra Laban Key giúp tôi có thể gõ comment này để cảm ơn mọi người, cảm ơn những bạn rảnh háng đã bỏ thời gian quý báu của mình ra để đọc cái comment vớ vẩn, dài hơn Vạn Lý Trường Thành này. Cảm ơn chủ tus đã đăng cái status mang đầy ý nghĩa và đậm tính nhân văn này. Xin cảm ơn tất cả mn và 1 lần nữa cảm ơn vì đọc nó :))"
Văn sư phụ😂
"Trong đầu tôi:
Oi, học hoá chưa:)?"
Khét nẹt
Nguyễn Thị Thanh Thủy
Nhi nè nè
"Xời, tao chơi từ xưa rồi"

Nguyễn Duy Hải
"Phổi💀
Mấy con cá💀"
Vt Vy đỉnh vaiii
Đình Thành để em
Nguocngao Tran
Mấy con cá chắc k còn con nào sống
Cùng nhau tương tác nhé Ếch Xanh Xinh Xắn❤️❤️❤️
Kiên Phạm thở như này đi
Nghi Triều Lê Nguyễn
Trương Thanh Trúc bắn em coi với
Tùng Lâm m lm ntnay cho c 🤣
Ghép
khet let
Đẹp quá
Joy Joy quaioooo
Vũ Minh Đức chị thích=))
"Dm =)) hút toàn màu, xong nó vào phổi r ung thư con mẹ hết cả nhau vape cái cc =)))"
Nguyễn Trường An
Nguyễn Long
Hà Quốc Tuấn
Quan Tit thử đi quân=)))
Đức Trí
Huy Bee
Nghệ
Linh Hoàng luyện đến chưa
Đỉnh đấy
Đẹp
Nguyễn Thuỷ
Trần Thức  nào làm thử thuốc lào vào😂
Văn Vũ
Тхань Трук
Cá
Đẹp vcl Trần Ngọc
Đặng Ngọc Bảo Như đẹp nm hại phổi quáqqq
Đinh Mãi học đc skill này chưa ???
Hào Nguyễn hút đc rr chừng nào thổi đc như v
Mấy con cá kiểu:
Trịnh Hưng
Xin name nhạc vs
Hollow purple
Clip con cốc dỗi luôn
Nguyễn Ngọc Khả Ngân

Phổi 7 màu =))
Chờ thằng nào gửi ảnh Hisoka vào cmt
nghệ tui mua ngoài chợ
Bichii HaaLinhh thử
Ghép hơi bị kinh 1like cho editter
Hồi phổi còn dùng đc t cũng hay làm như này
Y như bom nổ nhỉ
Cảnh Lê tre trau
😁👍🏼
Phải là nghệ cả tấn
Hồi nhỏ coi ghiền:))
Dưa Hấu
Sao có màu đx nhỉ
U
Đây là tôi sau khi xem video ông này 2018 :))
Ngt hút nghệ thuật còn bọn trẻ trâu hút thể hiện
Đẹp nha
Sướng
Hoàng N.Trường đã hút thì hãy hút như một dân chơiNguyễn Vũ Văn Hà lá phổi sắp hẹo tại sao bạn kh thể
Lê Tiến Thànhhnao thử đi ku
Tuấn Anh Trần
Đọc cmt hài vãi 🤣
Nguyễn Ngọc Như  nè bây 🤣
Nguyễn Huỳnh Bá Thiên
Mấy nhỏ cá
màu xanh :)) là cái màu t éo thích chút nào :)) vì nó liên tưởng khi t tạch gacha :)))
Đặng Tuấn Kiệt
Lưỡi dẽo đấy 🤣🤣🤣
Công Tuấn :))
giống nhật bản vậy :))
Tâm Hoàng
shit
gòao :))
Mấy con cá ở dưới
nghệ cả vườn
Bong bóng màu gì lá phổi màu đó
"T có thằng bạn người Chăm, nó lên sg thuê trọ ở tân phú, trọ còn 1 phòng duy nhất thôi, lúc đầu nó đòi thuê cái phòng này mà ông chủ trọ ko đồng ý nên nó mới nói chú cho cháu ở nhờ 1 đêm rồi mai cháu kiếm trọ mới. Ổng thấy thương nên cũng cho. Sáng hôm sau ổng hỏi m ngủ có thấy gì l...Xem thêm"
Anh zai có skin phổi trắng ch a
Phạm Đạt
Hàn Vy
Unti của con pháp sư nào nhỉ😄😄
Magic
Phương Thảo
Này Ngụy Anh Lạc biểu diễn trong thọ thần thái hậu là lên phi vị liền
Tao thấy nó hút lên hơi bị ít luôn á
Diệp Diệu Nhơn làm tí nhả khói ko chú 🤣🤣🤣
Nguyễn Huỳnh Bảo Trâm 💨💨
Mồm hôi quá
Cá dưới nước

Nguyễn Diễm

Hoàng Bích Nụ
Duy Nam
phổi 7 sắc cầu vòng
Skill này bổ phổi 🐧
ごめんなさい、アマナイさん。私は今、あなたのことでさえ怒っていません。私は誰に対しても恨みを持ちません。ただ、世界は今、とてもとても素晴らしいと感じています。 「天と地を通して、私だけが光栄な者です。」何世代にもわたって受け継がれてきた技術のメリットは、取扱説明書があることです。デメリットとしては、手法に関する情報が漏洩しやすいことです。しかし、五条でもこのことを知る一族はごくわずか。🫸 🔴🔵 🫷増幅と反転を取得し、それら 2 つの異なる無限の表現を組み合わせて、想像上の塊を作成して押し出します。🤌 空想技：紫。🫴🟣
Anh Quynh nghệ vl
Hoc Nguyen  mấy con cá dưới hồ đc bữa phê điên
Mấy con cá ở hồ sau khi xem đc vid này:
Tình Huỳnh=))
"Xà phòng pha đặc vào,"
Trông bé cóc dỗi kìaaa🥺uii đáng iuuu
Bée Bò
vAustinL
Ưu Đàm
Nghệ đấy 🤣🤣
Quất liền mới được 🤣
=))
nghệ cả container lun
Mấy con con cá bên dưới
Hồng Trăm thử xem
clm đẹp ác
Vy Nguyễn
Sao đổi màu đc hay v
cá nổi lềnh phềnh =)))
Luongg Phongg rep tin nhắn mess e hỏi cái
Thằng bạn t mà nó xem đc vid này thì....nó🗣️:....hút.j đó là một nghệ thuật M hiểu ko !!!🤡
Thượng Hiên thích ko biểu diễn cho xem
Hồi xưa có ước mơ như này 🐸
Zịt Zàng bn t lm đk
"này là nghệ thuật thôi , chứ nó có đưa khí vào phổi đâu , nó nhả ra luôn mà"


Cái đầu nghệ cả củ mà cái sau đánh đàn bằng lưỡi thì nó cx nghệ nhưng ý là dơ😅
Video này chắc lâu lắm r đấy nhỉ
Thanh Nt cháy roii khet wa
Đẹp th
kbt anh ban nay ung thu phoi chua
Nghẹo thì cũng có cái hay của nghẹo 🤡
hóa ra đây là vẻ đẹp của ung thư phổi
Trần Huy ê ngầu ha🥰
Quốc Việt
Wow 🫣🫣🫣
"Hư Thức: Tử""
🫸🏻🔴🔵🫷🏻🤌🏻🫴🏻⏤͟͟͞🟣"
Nao bác sĩ phẫu thuật mở lồng ngực ra thấy phổi 7 màu:))
Mấy cái này lm t nhớ đến line 98 cực hay :)))
Từ Chính Phong
Huyền Trânn đẹp quãiii
1 vụ boom hạt nhật 🤣
Ghép ko
Hư thức tử
Aduuu
Trần Vy xem con ếch dỗi😂
Cá ở dưới bị nghiện thì lúc ăn thịt cá mik có bị nghiện ko nhỉ
Minh Le :))))
Yến Nhi
Cá :
Doann Khanhh Ngocc
Bồng lai tiên cảnh
"Đàn cá ở dưới : 
""Tận thế à bây"""
Ếch sĩ diện kkk:)))
Đùuuuu
Duy Khánh
Hương Ly
Hồng Hạnh
Tuyệt vời 👍
Lần đầu tiên thấy con ếch to như con cóc cute
Việt An
Bong bóng này như là chúng ta vậy sẽ có một ngày chúng ta rời xa thế gian này
Cắt ghép pk mn nhể
An Đăng
Con j nhiều khói vậy Duy Việt
Thuy Hong Hong Do đỉnh z
Mấy con cá lại lao vào cuộc đời nghiện ngập r
Nguyễn Bá Thảo
Cá kiểu:
Kiên Hoàng Thanh Nghia bữa nào lm thử:))))
Thanh Tài tt có nghĩ những gì vt đng nghĩ k
Trần Mạnh
Phạm Oanh
"Skill đc này, có nên hc ko Khanh Lê =))"
👍
🐟: Phong cách :))))
Duy Anh ê châm đíu làm coi thử
Nguyễn Dũng
Thai Son làm hơi k bạn
Như chiến tranh bom hạt nhân ấy:))
Drem Hai Tym 🤣🤣 qá dữ
M nt tao chứ tao nt m đâu
Phạm Dung Tuấn Đan
Ngọc Thanh
Nguyễn Trần Thiên Minh adu
Hoài Thương đẹp khum pà=)
Dỗ¡¡¡¡¡¡!!!!!!!
MíT Tơ ĐạT một thời
Mấy con cá tưởng lạc vào bồng lai tiên cảnh
Lương Thái Bảo phải như này :))
Nguyễn Ngọc Sơn nào test bạn xem đi bạn
mấy con cá ở dưới đang thắc mắc vì sao hôm nay bầu trời có màu lạ
Lời thì thầm của lưỡi
Cơ bản
Đẹp vai -))
Nguyễn Em
"Cái này đem về quê tao làm, mấy cô hàng xóm tao thấy là ra lạy khí thế"
Sơn Vân Vĩ 😂
Hại cả phổi
Gioan Truong 1 thời
Hung Manh  m lm thử đi
Chị Thỏ Ngọc
Đàn cá ở dưới
Ng Nhật Nam Nông Hoàng Hiếu Wo
Ô nhiễm nước :))))
Uyển Nhi
Tiến Thuận mời a
Phương Linh
đám cá kiểu : thx ah zai cho e bt vị nhé
Luan Cao :v
Hút thuốc mà k làm đc vầy thì vứt mẹ đi Huỳnh Phát
Duy Dương Vũ làm thử đi
Ông editer làm video này có bị trĩ chưa ạ?
Quốc Khánh

Thịnh Siêu du
Lâm Hồng Ân
Trần Trinh Trường Thọ
Hảo Nguyễno
Thằng này ăn trái ác quỷ à
Dinh Cong Nghia một thời 🤣
Edit à?
T chỉ thấy khúc này hơi dảk 🥴
Cục bảo vệ môi trường xanh và cục cai nghiện đã xem
"video này edit từ đời nào nhỉ, nchung lâu lắm r"
Huy Khủng Long ai chà chà
đoạn đầu là cách hút vape sao cho ngầy hỏ :)
thật là có sức hút =))
Xin name nhạc ạ

mấy con cá ở bên dưới:
Dâu Kem
Ông edit gánh ê đít :)
Sao có khói màu hay v ta
chỉnh hue tạo vùng chọn muốn lòi lz
Phạm Tuấn Lên
Khổ thăng edit
Đẹp vãi loèn
増幅🔵と反転🔴を取り出し、それら2つの異なる無限の表現を組み合わせて想像上の質量を作成し、押し出します。🤜🔴🔵>🙏イマジナリーテクニック：パープル。🤞🟣
Phổi bảy màu :')
Nguyễn Minh Tuấn đẹp quá nè
Kieu Rynh lm phát =))
đây là cách xăm phổi hiện đại nhất :))
mấy con cá =))))
Đỉnh https://s.shopee.vn/3VQjCwLCH2
Nguyễn Đức Hùng ei làm thử đi 🐧
Kim Ngaa mốt t làm cho m coi :))
Phan Nguyễn D. Hoàng
Bùi Kiệt cái cuối
Edit kiểu....
Nam Vũ
Hữu Nhân
Mấy con cá dưới ho gần chết
Kiên xem đoạn đầu thôi 🌝
Đỉnh
Minh Hào
😊🥰❤️
Vd gốc ko có màu
"Clip ảo lòi, khói trắng thổi vô ra bóng màu 😌"
Cho hỏi cái phổi nó màu gì vậy 🤣🤣
Nguyên Thảo hê
thế là đi tong hệ sinh thái dưới đó rồi đấy
Tiến Đạt
Gà Chiên Bơ
Thg này mộ mọc rêu rồi
